Identifiant station;Nom de la Station;Nom de la ligne;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_unifiee;pm10;pm25;no2;o3
IDFM:21931;Franklin D. Roosevelt;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.309488192337113;48.86872488799857;48.86872488799857, 2.309488192337113;pollution moyenne;;;;
IDFM:463082;Front Populaire;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.365792023989413;48.90666420278779;48.90666420278779, 2.3657920239894126;pollution moyenne;;;;
IDFM:462997;Gambetta;Métro 3B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.398537305704572;48.865032564464;48.865032564464, 2.398537305704572;pollution moyenne;;;;
IDFM:21981;Gare d'Austerlitz;Métro 5;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.3656078807625422;48.84229779662816;48.84229779662816, 2.3656078807625422;;;;;
IDFM:22013;Gare de l'Est;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.35806459441865;48.87616299446643;48.87616299446643, 2.35806459441865;pollution moyenne;;;;
IDFM:463197;Gare de Lyon;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.373125016776689;48.84575948671397;48.84575948671397, 2.373125016776689;pollution moyenne;;;;
IDFM:22244;Garibaldi;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.331962553647662;48.906372391923206;48.906372391923206, 2.331962553647662;pollution faible;;;;
IDFM:21927;Iéna;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.293906396859107;48.86468583928868;48.864685839288676, 2.293906396859107;pollution élevée;;;;
IDFM:463065;Jules Joffrin;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.3443200293804827;48.892492268201934;48.892492268201934, 2.3443200293804827;pollution faible;;;;
IDFM:463078;Jussieu;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.354798309820857;48.84596333903808;48.84596333903808, 2.354798309820857;pollution moyenne;;;;
IDFM:22227;La Fourche;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.325686960766736;48.88742451051807;48.887424510518066, 2.3256869607667356;pollution faible;;;;
IDFM:463202;La Motte-Picquet - Grenelle;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.298684579816939;48.849532805857095;48.849532805857095, 2.298684579816939;pollution faible;;;;
IDFM:22398;Le Kremlin-Bicêtre;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.362130413802561;48.81025257278989;48.81025257278989, 2.362130413802561;pollution moyenne;;;;
IDFM:463216;Les Gobelins;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3525311653622043;48.83589170669027;48.83589170669027, 2.3525311653622043;pollution moyenne;;;;
IDFM:463034;Louis Blanc;Métro 7B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.364365143550256;48.88118341152446;48.88118341152446, 2.364365143550256;pollution moyenne;;;;
IDFM:22194;Madeleine;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3260272117729994;48.86956561611772;48.86956561611772, 2.3260272117729994;pollution moyenne;;;;
IDFM:463219;Mairie d'Issy;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.273558168023932;48.82434428766646;48.82434428766646, 2.273558168023932;pollution moyenne;;;;
IDFM:463214;Malakoff - Rue Etienne Dolet;Métro 13;;non;;https://www.airparif.fr/;;2.2971240100835835;48.81533836595972;48.81533836595972, 2.2971240100835835;;;;;
IDFM:463238;Michel-Ange - Auteuil;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2638093220226634;48.84770893216831;48.84770893216831, 2.2638093220226634;pollution élevée;;;;
IDFM:22224;Miromesnil;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3160106931210245;48.87344791579522;48.87344791579522, 2.3160106931210245;pollution faible;;;;
IDFM:463240;Monceau;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.309412967374703;48.88056877012684;48.880568770126835, 2.309412967374703;pollution moyenne;;;;
IDFM:462980;Montparnasse Bienvenue;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.32392211008296;48.84374228942691;48.84374228942691, 2.32392211008296;pollution moyenne;;;;
IDFM:490789;Montreuil - Hôpital;Métro 11;Évaluation : impossible faute d’informations;non;;;;2.4546692358364623;48.878269829247664;48.878269829247664, 2.4546692358364623;;;;;
IDFM:22072;Nation;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.395798835112525;48.84845279707999;48.84845279707999, 2.3957988351125254;pollution moyenne;;;;
IDFM:21925;Oberkampf;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3681558453945515;48.86477709852134;48.86477709852134, 2.3681558453945515;pollution élevée;;;;
IDFM:22019;Parmentier;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3747205969196896;48.86524326053047;48.86524326053047, 2.3747205969196896;pollution moyenne;;;;
IDFM:22165;Passy;Métro 6;;non;;https://www.airparif.fr/;;2.285839418881462;48.85751508962033;48.85751508962033, 2.285839418881462;;;;;
IDFM:22397;Pierre et Marie Curie;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.377246886036494;48.81583650099709;48.815836500997094, 2.377246886036494;pollution moyenne;;;;
IDFM:463030;Porte de Choisy;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3646785940494577;48.82005592914816;48.82005592914816, 2.3646785940494577;pollution faible;;;;
IDFM:22041;Porte de la Chapelle;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.359248542310361;48.89740242267042;48.89740242267042, 2.359248542310361;pollution faible;;;;
IDFM:22077;Porte de Vincennes;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.4108049967015006;48.84700773108863;48.84700773108863, 2.4108049967015006;pollution moyenne;;;;
IDFM:463262;Porte des Lilas;Métro 3B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.4069512666209;48.87663999703494;48.87663999703494, 2.4069512666209;pollution moyenne;;;;
IDFM:463235;Porte d'Italie;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3595297331071694;48.81910659655869;48.81910659655869, 2.3595297331071694;pollution faible;;;;
IDFM:24684;Pré-Saint-Gervais;Métro 7B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.398580770693528;48.8801595806643;48.8801595806643, 2.398580770693528;pollution moyenne;;;;
IDFM:462962;République;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.363149406900382;48.86742161002706;48.86742161002706, 2.363149406900382;pollution moyenne;;;;
IDFM:22002;Richard-Lenoir;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.371813630476951;48.85987693786871;48.859876937868705, 2.371813630476951;pollution moyenne;;;;
IDFM:22196;Richelieu - Drouot;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3384190255427955;48.87173920910264;48.87173920910264, 2.3384190255427955;pollution moyenne;;;;
IDFM:22371;Riquet;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.373764152701256;48.88810829453359;48.88810829453359, 2.3737641527012556;pollution faible;;;;
IDFM:462969;Saint-Lazare;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.327470237303278;48.875594817796994;48.875594817796994, 2.327470237303278;pollution moyenne;;;;
IDFM:22218;Saint-Lazare;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.325488390672613;48.87538131600797;48.87538131600797, 2.325488390672613;pollution faible;;;;
IDFM:462972;Saint-Lazare;Métro 14;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.3240258961246782;48.87566085467199;48.875660854671985, 2.3240258961246782;pollution moyenne;;;;
IDFM:22074;Saint-Paul (Le Marais);Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3608852562751967;48.85518742160445;48.85518742160445, 2.3608852562751967;pollution faible;;;;
IDFM:22201;Saint-Sébastien - Froissart;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.367370357789606;48.86098670797991;48.86098670797991, 2.367370357789606;pollution faible;;;;
IDFM:22133;Simplon;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.347794968187123;48.8938152613519;48.8938152613519, 2.347794968187123;pollution faible;;;;
IDFM:463267;Tolbiac;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.357018567738162;48.82615323734341;48.82615323734341, 2.357018567738162;pollution moyenne;;;;
IDFM:22109;Victor Hugo;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2859020006220643;48.8698545716049;48.8698545716049, 2.2859020006220643;pollution moyenne;;;;
IDFM:22400;Villejuif - Louis Aragon;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.36783901176962;48.78753717099888;48.78753717099888, 2.36783901176962;pollution moyenne;;;;
IDFM:22027;Villiers;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.315815092646378;48.88107318307563;48.88107318307563, 2.315815092646378;pollution moyenne;;;;
IDFM:463052;Alma - Marceau;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.30110435239267;48.86464714790582;48.86464714790582, 2.3011043523926706;pollution moyenne;;;;
IDFM:22036;Anatole France;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.28498169634032;48.892206617614;48.892206617614, 2.2849816963403193;pollution faible;;;;
IDFM:483277;Barbara;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3174992240284045;48.80979025430712;48.80979025430712, 2.3174992240284045;pollution faible;;;;
IDFM:463035;Billancourt;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.237891101038026;48.83191997405451;48.83191997405451, 2.237891101038026;pollution moyenne;;;;
IDFM:463113;Blanche;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3324843754343627;48.88376635447715;48.88376635447715, 2.3324843754343627;pollution moyenne;;;;
IDFM:463115;Bonne Nouvelle;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.348496122542364;48.87048144580479;48.87048144580479, 2.348496122542364;pollution moyenne;;;;
IDFM:463139;Cadet;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.344383883779656;48.87604838013132;48.87604838013132, 2.3443838837796562;pollution faible;;;;
IDFM:22090;Champs-Elysées - Clemenceau;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.314397292025236;48.86758395955256;48.867583959552555, 2.314397292025236;pollution faible;;;;
IDFM:21985;Chardon Lagache;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.26690547594029;48.84508829917885;48.84508829917885, 2.26690547594029;pollution faible;;;;
IDFM:22367;Château Landon;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3620179355106075;48.87844145573239;48.87844145573239, 2.3620179355106075;pollution moyenne;;;;
IDFM:462944;Cluny - La Sorbonne;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3450218824744566;48.850793731720536;48.850793731720536, 2.3450218824744566;pollution moyenne;;;;
IDFM:22061;Corentin Celton;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2789586605256367;48.82682329515912;48.826823295159116, 2.2789586605256367;pollution moyenne;;;;
IDFM:490770;Coteaux Beauclair;Métro 11;;non;;https://www.airparif.fr/;;2.4673647804495924;48.88212212689498;48.88212212689498, 2.4673647804495924;;;;;
IDFM:463103;Denfert-Rochereau;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.332803776289825;48.83424986732888;48.83424986732888, 2.332803776289825;pollution moyenne;;;;
IDFM:22172;Edgar Quinet;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3253749636089105;48.84098044632817;48.84098044632817, 2.3253749636089105;pollution moyenne;;;;
IDFM:463069;Europe;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.32218591952051;48.87875316404477;48.87875316404477, 2.32218591952051;pollution faible;;;;
IDFM:22393;Fort d'Aubervilliers;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.404075377271855;48.91475665506255;48.91475665506255, 2.404075377271855;pollution moyenne;;;;
IDFM:462953;Gabriel Péri;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.29460408001733;48.91634741814672;48.916347418146714, 2.29460408001733;pollution moyenne;;;;
IDFM:463188;Havre-Caumartin;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.327677208279404;48.8737568325288;48.8737568325288, 2.327677208279404;pollution moyenne;;;;
IDFM:21906;Havre-Caumartin;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.327462798423509;48.87346783937801;48.87346783937801, 2.3274627984235092;pollution faible;;;;
IDFM:463017;Hoche;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.403114154894396;48.8914957494373;48.891495749437304, 2.403114154894396;pollution moyenne;;;;
IDFM:490839;Hôpital Bicêtre;Métro 14;Évaluation : impossible faute d’informations;non;;;;2.349946533239157;48.809971090725966;48.809971090725966, 2.349946533239157;;;;;
IDFM:463061;Hôtel de Ville;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3514239919428728;48.85760073633446;48.85760073633446, 2.3514239919428728;pollution moyenne;;;;
IDFM:462982;La Chapelle;Métro 2;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.360430336162137;48.88447648340964;48.88447648340964, 2.360430336162137;;;;;
IDFM:22192;La Tour-Maubourg;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.310588789873988;48.85766922956403;48.85766922956403, 2.3105887898739876;pollution faible;;;;
IDFM:463206;Le Peletier;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.340206459456337;48.87485179367072;48.874851793670715, 2.340206459456337;pollution faible;;;;
IDFM:22203;Ledru-Rollin;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.376141223318593;48.85133776679838;48.85133776679838, 2.3761412233185926;pollution moyenne;;;;
IDFM:463218;Louvre - Rivoli;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3409964272720227;48.86090733426327;48.86090733426327, 2.3409964272720227;pollution faible;;;;
IDFM:22238;Mairie de Clichy;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3058484063578857;48.90349897462669;48.90349897462669, 2.3058484063578857;pollution moyenne;;;;
IDFM:480330;Mairie de Saint-Ouen;Métro 14;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333545807213269;48.91164217552501;48.91164217552501, 2.3335458072132695;pollution moyenne;;;;
IDFM:463212;Mairie de Saint-Ouen;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333893080685357;48.911958864732505;48.911958864732505, 2.333893080685357;pollution moyenne;;;;
IDFM:462973;Marcadet - Poissonniers;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3500246218070155;48.89154760285429;48.89154760285429, 2.3500246218070155;pollution moyenne;;;;
IDFM:21907;Michel-Ange - Auteuil;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.263989525333329;48.84797535417627;48.84797535417627, 2.263989525333329;pollution moyenne;;;;
IDFM:21982;Mirabeau;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2730641263728333;48.84707750734599;48.84707750734599, 2.2730641263728333;pollution moyenne;;;;
IDFM:463241;Montgallet;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3904000136353645;48.84400507570895;48.84400507570895, 2.3904000136353645;pollution faible;;;;
IDFM:22143;Montparnasse Bienvenue;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3243294607791096;48.84385251452581;48.84385251452581, 2.3243294607791096;pollution faible;;;;
IDFM:22195;Opéra;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.332135072925294;48.87059812248669;48.87059812248669, 2.332135072925294;pollution faible;;;;
IDFM:22381;Opéra;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3324387808144875;48.87030303390994;48.87030303390994, 2.3324387808144875;pollution faible;;;;
IDFM:22005;Ourcq;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3866765356019912;48.88714990283661;48.88714990283661, 2.3866765356019912;pollution élevée;;;;
IDFM:22079;Palais Royal - Musée du Louvre;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.336454367754252;48.86222226557415;48.86222226557415, 2.3364543677542517;pollution moyenne;;;;
IDFM:22112;Père Lachaise;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.387689326065689;48.86248637862667;48.86248637862667, 2.3876893260656895;pollution élevée;;;;
IDFM:463229;Pernety;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.318323659736018;48.83416372097089;48.83416372097089, 2.318323659736018;pollution faible;;;;
IDFM:22040;Pigalle;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3371840091053384;48.88201178841109;48.882011788411084, 2.3371840091053384;pollution moyenne;;;;
IDFM:22377;Poissonnière;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3487397513900734;48.87716484925024;48.87716484925024, 2.3487397513900734;pollution faible;;;;
IDFM:480286;Pont Cardinet;Métro 14;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3151908648850013;48.8881023898884;48.888102389888395, 2.3151908648850013;pollution moyenne;;;;
IDFM:463233;Pont de Sèvres;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.230505217088554;48.82966919074605;48.82966919074605, 2.2305052170885546;pollution moyenne;;;;
IDFM:22208;Porte de Charenton;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.402511872850073;48.83344922287947;48.83344922287947, 2.402511872850073;pollution faible;;;;
IDFM:463073;Porte de Clignancourt;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.344624099102791;48.897525631278015;48.897525631278015, 2.344624099102791;pollution moyenne;;;;
IDFM:463280;Porte de Pantin;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3921229723281483;48.88845921134684;48.88845921134684, 2.3921229723281483;pollution moyenne;;;;
IDFM:463259;Porte de Saint-Cloud;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2567894964207142;48.83799728287381;48.83799728287381, 2.2567894964207142;pollution moyenne;;;;
IDFM:463029;Porte d'Ivry;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.369294978223312;48.82135298833688;48.821352988336876, 2.369294978223312;pollution faible;;;;
IDFM:463288;Quai de la Gare;Métro 6;;non;;https://www.airparif.fr/;;2.372766248948172;48.8370742706096;48.8370742706096, 2.372766248948172;;;;;
IDFM:463290;Ranelagh;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.269948157934635;48.85550355839564;48.85550355839564, 2.269948157934635;pollution moyenne;;;;
IDFM:21921;Richelieu - Drouot;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3385912215385414;48.87213587031796;48.872135870317955, 2.3385912215385414;pollution moyenne;;;;
IDFM:463296;Rome;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3213591738229726;48.88234581879614;48.88234581879614, 2.3213591738229726;pollution moyenne;;;;
IDFM:22442;Rue des Boulets;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3891047050322425;48.85221407333194;48.85221407333194, 2.3891047050322425;pollution moyenne;;;;
IDFM:21910;Saint-Ambroise;Métro 9;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;2.3738805382115475;48.86141665790915;48.86141665790915, 2.3738805382115475;pollution moyenne;;;;
IDFM:21911;Saint-Augustin;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3210135978086;48.87454661293485;48.87454661293485, 2.3210135978085997;pollution moyenne;;;;
IDFM:490794;Saint-Denis - Pleyel;Métro 14;Évaluation : impossible faute d’informations;non;;;;2.345886129823062;48.91873375567987;48.91873375567987, 2.345886129823062;;;;;
IDFM:22242;Saint-Denis - Université;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.364494290510317;48.945911458883856;48.945911458883856, 2.3644942905103172;pollution moyenne;;;;
IDFM:22217;Saint-François-Xavier;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.314407403528732;48.8512787565696;48.8512787565696, 2.314407403528732;pollution moyenne;;;;
IDFM:22160;Saint-Jacques;Métro 6;;non;;https://www.airparif.fr/;;2.337154370925007;48.832916006219165;48.832916006219165, 2.337154370925007;;;;;
IDFM:462915;Saint-Philippe-du-Roule;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3101372056878247;48.87215513107743;48.87215513107743, 2.3101372056878247;pollution élevée;;;;
IDFM:463308;Saint-Placide;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.327054815066312;48.84700665158937;48.84700665158937, 2.327054815066312;pollution faible;;;;
IDFM:463315;Ségur;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.307137849403385;48.84716726999503;48.847167269995026, 2.307137849403385;pollution moyenne;;;;
IDFM:490762;Serge Gainsbourg;Métro 11;Évaluation : impossible faute d’informations;non;;;;2.427162168589524;48.88125303440166;48.88125303440166, 2.4271621685895237;;;;;
IDFM:463314;Sèvres-Lecourbe;Métro 6;;non;;https://www.airparif.fr/;;2.309529610430393;48.84564768265073;48.84564768265073, 2.309529610430393;;;;;
IDFM:463311;Solférino;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.323075964251541;48.85853194972854;48.85853194972854, 2.3230759642515415;pollution moyenne;;;;
IDFM:463008;Stalingrad;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3688985490576733;48.88437303056126;48.88437303056126, 2.3688985490576733;pollution moyenne;;;;
IDFM:21920;Strasbourg - Saint-Denis;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.353731582673184;48.869349679171926;48.869349679171926, 2.3537315826731833;pollution moyenne;;;;
IDFM:22134;Strasbourg - Saint-Denis;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.354491616563834;48.86962358263758;48.86962358263758, 2.354491616563834;pollution faible;;;;
IDFM:490833;Thiais - Orly (Pont de Rungis);Métro 14;Évaluation : impossible faute d’informations;non;;;;2.3723847511214924;48.74683536938685;48.746835369386844, 2.3723847511214924;;;;;
